prof_id,title,link,snippet,num_cited
37,Towards Autonomous Driving,https://dl.acm.org/doi/abs/10.1145/3539597.3572331,"… Ya-Qin Zhang is Chair Professor of AI Science at Tsinghua University, and Dean of Institute for AI Industry Research of Tsinghua University (AIR). He was the President of Baidu Inc. …",0
37,AdaptiveNet: Post-deployment Neural Architecture Adaptation for Diverse Edge Environments,https://arxiv.org/abs/2303.07129,"Deep learning models are increasingly deployed to edge devices for real-time applications. To ensure stable service quality across diverse edge environments, it is highly desirable to …",0
37,Ionic liquid decoration for the hole transport improvement of PEDOT,https://pubs.rsc.org/en/content/articlehtml/2021/ma/d1ma00040c,"Ionic liquids (ILs) play an important role in conducting polymer poly(3,4-ethylenedioxythiophene) (PEDOT) based electronics and thermoelectrics through regulating morphology and …",6
37,Mind the Gap: Offline Policy Optimization for Imperfect Rewards,https://arxiv.org/abs/2302.01667,"Reward function is essential in reinforcement learning (RL), serving as the guiding signal to incentivize agents to solve given tasks, however, is also notoriously difficult to design. In …",1
37,The emergence of long non-coding RNAs in hepatocellular carcinoma: an update,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036883/,Hepatocellular carcinoma (HCC) accounting for roughly 90% of all primary liver neoplasms is the sixth most frequent neoplasm and the second prominent reason of tumor fatality …,31
37,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,https://pubs.rsc.org/en/content/articlehtml/2020/cp/d0cp01164a,"Poly(3,4-ethylenedioxythiophene) (PEDOT) has aroused great interest in organic electrics because of its high electrical conductivity and mechanical flexibility. To improve the charge …",7
37,TOIST: Task Oriented Instance Segmentation Transformer with Noun-Pronoun Distillation,https://arxiv.org/abs/2210.10775,"… Ya-Qin Zhang1 1AIR, Tsinghua University … 3Intel Labs li-pf22@mails.tsinghua.edu.cn zhao-hao@pku.edu … [9] Xiaoxue Chen, Tianyu Liu, Hao Zhao, Guyue Zhou, and Ya-Qin Zhang. …",3
37,TOIST: Task Oriented Instance Segmentation Transformer with Noun-Pronoun Distillation Supplementary Material,https://proceedings.neurips.cc/paper_files/paper/2022/file/70270a1bc28ecb2a2aefad566c5e556b-Supplemental-Conference.pdf,"… Ya-Qin Zhang1 1AIR, Tsinghua University … 3Intel Labs li-pf22@mails.tsinghua.edu.cn zhao-hao@pku.edu … [3] Kaiming He, Xiangyu Zhang, Shaoqing Ren, and Jian Sun. Deep residual …",0
37,Vertical Federated Learning,https://arxiv.org/abs/2211.12814,"… Zhang et al. [46] proposed an adaptive local update strategy for VFL, named AdaVFL, that optimizes the number of local updates for each party in each round by minimizing the total …",4
37,HMM-based User Behavior Prediction Method in Heterogeneous Cellular Networks,https://www.researchgate.net/profile/Shanshan-Tu-2/publication/328129937_HMM-based_User_Behavior_Prediction_Method_in_Heterogeneous_Cellular_Networks/links/5c2ca262299bf12be3a820db/HMM-based-User-Behavior-Prediction-Method-in-Heterogeneous-Cellular-Networks.pdf,"… Tsinghua University has used the least squares support vector machine to predict human financial time series data [14]. However, since the input data are affected by many complicated …",1
37,When data geometry meets deep function: Generalizing offline reinforcement learning,https://www.researchgate.net/profile/Xianyuan-Zhan/publication/360803590_When_Data_Geometry_Meets_Deep_Function_Generalizing_Offline_Reinforcement_Learning/links/63e4542bdea61217579504c3/When-Data-Geometry-Meets-Deep-Function-Generalizing-Offline-Reinforcement-Learning.pdf,"In offline reinforcement learning (RL), one detrimental issue to policy learning is the error accumulation of deep Q function in out-of-distribution (OOD) areas. Unfortunately, existing …",1
37,A High Fidelity Simulation Framework for Potential Safety Benefits Estimation of Cooperative Pedestrian Perception,https://arxiv.org/abs/2210.08731,This paper proposes a high-fidelity simulation framework that can estimate the potential safety benefits of vehicle-to-infrastructure (V2I) pedestrian safety strategies. This simulator can …,0
37,Semi-supervised implicit scene completion from sparse LiDAR,https://arxiv.org/abs/2111.14798,"Recent advances show that semi-supervised implicit representation learning can be achieved through physical constraints like Eikonal equations. However, this scheme has not yet …",2
38,The Tsinghua–Lancet Commission on Healthy Cities in China: unlocking the power of cities for a healthy China,https://www.thelancet.com/article/S0140-6736(18)30486-0/fulltext,"Over the past four decades, rapid urbanisation in China has brought unprecedented health benefits to its urban population, but has also created new challenges for protection of and …",170
38,Sustainable Silk‐Derived Multimode Carbon Dots,https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.202103623,"Carbon dots (CDs) are widely studied for years due to their unique luminescent properties and potential applications in many fields. However, aggregation‐caused quenching, …",18
38,Reprogrammable soft robot actuation by synergistic magnetic and light fields,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202110997,"Soft robots controlled by different actuation schemes are flourishing owing to the continued development of smart materials. However, most of the existing actuators are powered by a …",17
38,Self-supported CoMoS4 nanosheet array as an efficient catalyst for hydrogen evolution reaction at neutral pH,https://link.springer.com/article/10.1007/s12274-017-1818-6,"Abstract Development of earth-abundant electrocatalysts, particularly for high-efficiency hydrogen evolution reaction (HER) under benign conditions, is highly desired, but still remains a …",136
38,Smart compound eyes enable tunable imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201903340,"Compound eyes are natural multiaperture optical imaging systems and have substantial potential in the field of modern optics. However, both natural and artificial compound eyes are …",63
38,Laser‐induced graphene tapes as origami and stick‐on labels for photothermal manipulation via marangoni effect,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202006179,"Direct light‐to‐work conversion enables remote actuation through a non‐contact manner, among which the photothermal Marangoni effect is significant for developing light‐driven …",66
38,Wearable superhydrophobic elastomer skin with switchable wettability,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201800625,"Flexible smart surfaces with tunable wettability are promising for emerging wearable uses. However, currently, wearable superhydrophobic surfaces with dynamic wetting behaviors are …",123
38,Intermetallic PtBi core/ultrathin Pt shell nanoplates for efficient and stable methanol and ethanol electro-oxidization,https://link.springer.com/article/10.1007/s12274-018-2234-2,"The development of Pt-based core/shell nanoparticles represents an emerging class of electrocatalysts for fuel cells, such as methanol oxidation reaction (MOR) and ethanol oxidation …",72
38,Plasmonic‐assisted graphene oxide artificial muscles,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201806386,"Muscles and joints make highly coordinated motion, which can be partly mimicked to drive robots or facilitate activities. However, most cases primarily employ actuators enabling simple …",167
38,MoS2-graphene in-plane contact for high interfacial thermal conduction,https://link.springer.com/article/10.1007/s12274-017-1504-8,Recent studies have indicated that two-dimensional (2D) MoS 2 exhibits low in-plane and inter-plane thermal conductivities. This poses a significant challenge to heat management in …,55
38,Rapid engraving of artificial compound eyes from curved sapphire substrate,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201900037,"With high thermal and mechanical stability, glass artificial compound eyes have great potential applications in wide field‐of‐view (FOV) imaging and fast detection. However, the rapid …",55
